Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2017-07-09;31.5;22.9;13.4;4.4;11.8;4.6;3.4;3.5;2.4;2.0
2017-07-08;31.4;23.2;13.8;4.3;11.6;4.6;3.4;3.4;2.3;1.9
2017-06-29;31.3;23.3;13.5;4.3;12.1;4.5;3.4;3.3;2.5;1.9
2017-06-23;31.5;23.3;13.1;4.3;12.2;4.6;3.4;3.1;2.6;2.0
2017-06-22;31.4;23.4;13.2;4.2;12.1;4.7;3.3;3.1;2.5;2.1
2017-06-20;31.6;23.2;13.5;4.2;12.3;4.7;3.2;3.0;2.4;2.0
2017-06-16;31.5;23.4;13.4;4.3;11.9;4.7;3.3;3.1;2.4;2.0
2017-06-15;31.5;23.3;13.3;4.2;12.2;4.7;3.3;3.2;2.4;2.0
2017-06-12;31.2;23.3;13.6;4.3;12.1;4.6;3.3;3.0;2.5;2.1
2017-06-09;31.8;22.8;13.4;4.2;12.1;4.6;3.3;3.0;2.5;2.2
2017-06-08;31.7;23.4;13.6;4.1;12.2;4.6;3.4;2.8;2.3;1.9
2017-06-01;31.7;23.4;13.6;4.1;12.2;4.6;3.4;2.8;2.3;1.9
2017-05-31;31.8;23.5;13.2;4.2;12.2;4.6;3.4;2.8;2.4;1.8
2017-05-26;31.5;23.5;13.0;4.2;12.3;4.7;3.4;2.8;2.7;1.8
2017-05-26;31.5;23.5;13.0;4.2;12.3;4.7;3.4;2.8;2.7;1.8
2017-05-19;31.8;23.2;13.2;4.3;12.4;4.8;3.2;2.7;2.7;1.7
2017-05-11;32.3;23.5;12.8;4.3;12.4;4.7;3.3;2.7;2.4;1.6
2017-05-11;32.3;23.5;12.8;4.3;12.4;4.7;3.3;2.7;2.4;1.6
2017-05-06;32.4;23.4;12.4;4.4;12.1;4.9;3.4;2.8;2.6;1.6
2017-05-06;32.4;23.4;12.4;4.4;12.1;4.9;3.4;2.8;2.6;1.6
2017-05-05;32.1;23.7;12.5;4.5;12.2;4.7;3.4;2.7;2.6;1.6
2017-04-30;32.0;23.5;12.7;4.5;12.0;4.8;3.6;2.6;2.5;1.7
2017-04-29;32.0;23.4;12.6;4.5;12.2;4.8;3.7;2.6;2.5;1.5
2017-04-28;31.9;23.0;12.9;4.6;11.9;4.8;3.9;2.7;2.6;1.6
2017-04-19;31.4;23.4;13.0;4.6;12.2;4.8;3.8;2.7;2.3;1.9
2017-04-13;31.6;23.0;12.9;4.6;12.3;5.0;3.7;2.8;2.3;1.8
2017-04-10;31.6;23.7;13.0;4.5;12.1;4.8;3.6;2.7;2.3;1.7
2017-04-06;31.5;23.6;12.7;4.6;12.3;4.9;3.7;2.7;2.2;1.6
2017-04-06;31.5;23.6;12.7;4.6;12.3;4.9;3.7;2.7;2.2;1.6
2017-03-31;32.3;23.5;12.8;4.4;11.7;5.0;3.8;2.7;2.3;1.6
2017-03-31;32.3;23.5;12.8;4.4;11.7;5.0;3.8;2.7;2.3;1.6
2017-03-30;32.4;23.1;13.4;4.5;11.4;4.9;3.7;2.7;2.4;1.6
2017-03-23;32.9;23.7;12.8;4.4;10.6;5.0;3.9;2.8;2.3;1.6
2017-03-16;32.6;23.9;13.2;4.4;10.2;5.1;3.9;2.6;2.2;1.8
2017-03-11;33.2;23.5;13.0;4.2;10.3;5.0;4.0;2.7;2.4;1.8
2017-03-10;33.0;23.2;13.1;4.2;10.5;5.1;4.1;2.7;2.3;1.8
2017-03-09;32.6;23.6;13.4;4.2;10.4;5.1;3.9;2.6;2.4;1.7
2017-03-09;32.6;23.6;13.4;4.2;10.4;5.1;3.9;2.6;2.4;1.7
2017-03-02;32.8;23.3;13.9;4.0;10.2;5.0;4.0;2.6;2.3;1.8
2017-02-28;33.1;23.3;14.1;4.2;10.0;4.9;4.0;2.5;2.2;1.7
2017-02-24;33.1;23.4;14.0;4.1;9.8;5.0;4.1;2.6;2.2;1.6
2017-02-23;33.4;23.4;14.0;4.2;9.5;5.0;4.2;2.7;2.1;1.6
2017-02-16;34.1;23.3;14.0;4.2;9.1;4.9;3.9;2.8;2.1;1.5
2017-02-11;34.3;23.3;13.9;4.3;8.9;5.0;3.9;2.8;1.9;1.6
2017-02-10;34.4;23.0;14.1;4.4;8.8;4.9;3.9;2.9;2.0;1.6
2017-02-08;34.3;22.7;14.3;4.4;8.8;4.9;3.9;3.0;2.0;1.6
2017-02-06;34.5;22.9;14.0;4.5;8.5;5.2;3.9;2.9;2.0;1.6
2017-02-02;34.9;23.3;14.1;4.4;8.2;5.1;3.8;2.8;1.9;1.5
2017-01-31;35.0;23.4;13.7;4.5;8.1;5.3;3.9;2.6;1.9;1.5
2017-01-28;35.5;23.2;13.9;4.4;7.9;5.2;4.0;2.5;2.1;1.3
2017-01-27;35.5;23.2;13.7;4.3;7.9;5.2;4.0;2.4;2.3;1.4
2017-01-18;35.5;23.4;14.2;4.0;7.5;5.2;4.0;2.6;2.1;1.5
2017-01-14;35.8;23.4;13.7;4.1;7.4;5.1;4.0;2.6;2.1;1.7
2017-01-11;35.9;23.4;13.3;4.3;7.4;5.1;4.0;2.7;2.0;1.7
2017-01-10;35.7;24.0;13.6;4.3;7.1;5.0;4.3;2.6;2.0;1.5
2017-01-07;36.5;23.8;13.6;4.2;6.7;4.9;4.1;2.7;1.9;1.5
2016-12-31;36.1;23.4;14.1;4.2;6.9;5.0;4.1;2.8;1.8;1.7
2016-12-22;36.1;23.1;13.8;4.2;7.1;5.0;4.1;2.8;1.9;1.8
2016-12-16;36.5;23.4;13.4;4.2;7.2;4.7;4.2;2.8;1.9;1.6
2016-12-16;36.5;23.4;13.4;4.2;7.2;4.7;4.2;2.8;1.9;1.6
2016-12-10;36.3;23.4;13.5;4.4;7.1;4.8;4.2;2.8;2.0;1.6
2016-12-08;35.9;23.7;13.4;4.3;7.1;4.8;4.4;2.9;2.0;1.6
2016-12-07;36.2;23.5;13.2;4.2;7.0;4.8;4.3;3.0;2.0;1.6
2016-12-05;36.3;23.2;13.2;4.2;7.1;4.8;4.4;3.1;1.9;1.7
2016-12-02;36.1;23.3;13.2;4.3;7.4;4.9;4.5;2.8;2.0;1.6
2016-11-30;35.9;24.0;13.4;4.2;7.2;4.8;4.5;2.7;1.9;1.5
2016-11-24;36.3;23.8;12.8;4.0;7.1;4.9;4.5;2.9;2.0;1.6
2016-11-19;36.6;23.6;12.6;4.1;7.1;5.0;4.5;3.0;2.0;1.5
2016-11-18;36.8;23.4;12.4;4.2;7.2;5.1;4.5;2.9;1.9;1.6
2016-11-18;36.8;23.4;12.4;4.2;7.2;5.1;4.5;2.9;1.9;1.6
2016-11-11;36.1;24.3;12.9;4.3;6.7;4.9;4.8;2.6;2.0;1.5
2016-11-09;36.5;24.3;13.0;4.2;6.7;4.8;4.4;2.6;1.9;1.5
2016-11-05;36.5;24.2;13.6;4.2;6.4;4.7;4.4;2.5;1.8;1.5
2016-11-01;36.9;24.1;13.5;4.2;6.5;4.7;4.1;2.6;1.9;1.4
2016-10-31;36.7;24.2;13.8;4.0;6.7;4.6;4.2;2.6;1.8;1.4
2016-10-27;36.5;24.3;13.9;3.8;6.8;4.6;4.2;2.6;1.9;1.5
2016-10-24;36.1;24.7;13.3;3.9;6.9;4.6;4.3;2.7;1.9;1.4
2016-10-20;36.1;24.6;13.4;3.9;7.0;4.6;4.2;2.8;1.8;1.6
2016-10-13;36.0;24.4;13.5;4.0;6.9;4.6;4.5;2.8;1.7;1.6
2016-10-12;36.1;24.6;13.4;4.0;6.9;4.6;4.4;2.7;1.7;1.7
2016-10-12;36.1;24.6;13.4;4.0;6.9;4.6;4.4;2.7;1.7;1.7
2016-10-10;35.5;24.8;13.9;4.1;6.6;4.7;4.2;2.9;1.6;1.6
2016-10-03;34.9;25.2;14.1;4.0;6.9;4.7;4.2;3.0;1.6;1.6
2016-09-30;34.8;24.9;14.3;4.0;7.1;4.6;4.1;3.1;1.6;1.6
2016-09-29;35.0;24.6;14.3;4.0;7.0;4.7;4.1;2.9;1.7;1.5
2016-09-26;35.1;24.3;14.4;4.3;7.1;4.8;4.3;2.8;1.6;1.3
2016-09-23;35.2;24.4;14.5;4.0;6.9;4.9;4.3;2.7;1.5;1.5
2016-09-17;34.5;24.8;14.4;3.9;6.8;5.0;4.4;2.9;1.6;1.5
2016-09-14;34.7;24.8;14.3;4.0;7.0;5.0;4.3;2.7;1.7;1.5
2016-09-11;34.1;24.9;14.9;4.1;7.1;4.8;4.3;2.6;1.6;1.6
2016-09-10;34.5;25.3;15.2;3.8;6.7;4.3;4.5;2.7;1.5;1.4
2016-09-05;34.7;24.9;15.3;3.9;6.8;4.5;4.4;2.7;1.6;1.2
2016-09-01;34.9;24.5;15.4;3.8;6.7;4.7;4.3;2.9;1.6;1.4
2016-08-31;35.0;24.4;15.1;3.8;6.7;4.6;4.3;3.1;1.6;1.4
2016-08-29;35.4;24.2;14.8;3.8;6.6;4.7;4.2;3.2;1.6;1.6
2016-08-29;35.4;24.2;14.8;3.8;6.6;4.7;4.2;3.2;1.6;1.6
2016-08-18;35.2;25.4;14.0;3.9;6.3;4.9;4.2;3.0;1.5;1.5
2016-08-11;34.8;25.7;14.1;3.7;6.6;4.9;4.0;3.1;1.7;1.3
2016-08-08;34.2;25.7;14.0;4.1;6.7;4.8;3.8;3.3;1.6;1.4
2016-08-06;34.3;25.1;14.3;4.0;6.9;4.9;3.8;3.3;1.6;1.3
2016-07-31;33.4;24.3;15.5;4.2;6.9;4.8;3.9;3.2;1.7;1.6
2016-07-09;32.8;24.2;15.6;4.2;6.7;5.1;4.3;3.4;1.9;1.1
2016-07-04;33.4;23.8;15.7;4.3;6.5;5.1;4.2;3.5;1.9;1.4
2016-06-30;33.7;23.6;15.9;4.2;6.4;5.1;4.2;3.7;1.7;1.5
2016-06-28;33.3;23.7;15.9;4.1;6.3;5.3;4.4;3.5;1.8;1.5
2016-06-26;33.6;23.8;15.6;4.3;6.4;5.1;4.4;3.3;1.9;1.5
2016-06-15;34.4;23.4;15.4;4.5;6.3;5.1;4.4;3.2;1.9;1.2
2016-06-11;34.2;23.2;15.6;4.5;6.5;5.1;4.5;3.3;1.8;1.2
2016-06-10;34.0;23.3;15.7;4.4;6.4;5.1;4.4;3.3;1.9;1.4
2016-06-06;34.4;23.0;15.4;4.4;6.5;5.1;4.4;3.4;1.9;1.4
2016-06-03;34.3;22.9;15.6;4.4;6.6;5.3;4.3;3.2;1.8;1.6
2016-05-31;33.8;23.2;15.5;4.2;6.8;5.2;4.3;3.2;1.9;1.5
2016-05-28;33.7;23.6;15.3;4.2;6.8;5.3;4.3;3.3;1.9;1.3
2016-05-27;33.6;23.8;15.6;4.1;6.5;5.3;4.5;3.3;1.9;1.1
2016-05-27;33.6;23.8;15.6;4.1;6.5;5.3;4.5;3.3;1.9;1.1
2016-05-18;33.2;24.3;15.8;4.0;6.1;5.6;4.5;3.1;1.9;1.2
2016-05-13;33.6;24.2;16.1;4.1;6.1;5.3;4.7;2.8;1.8;1.0
2016-05-07;33.6;23.9;16.3;4.1;6.3;5.2;4.6;2.7;1.9;1.1
2016-05-06;33.2;24.5;16.1;4.2;6.3;5.3;4.6;2.8;1.8;1.2
2016-05-02;33.7;24.2;15.9;4.2;6.2;5.3;4.5;3.0;1.7;1.3
2016-04-30;33.2;24.0;15.9;4.4;6.2;5.4;4.7;3.0;1.7;1.3
2016-04-29;33.5;23.9;16.1;4.3;6.2;5.4;4.5;3.1;1.6;1.3
2016-04-22;33.5;24.0;16.5;4.3;6.0;5.3;4.4;3.3;1.5;1.2
2016-04-20;33.6;24.2;16.6;4.0;6.0;5.1;4.3;3.3;1.5;1.4
2016-04-15;33.8;23.7;16.7;3.8;5.9;5.0;4.6;3.5;1.6;1.2
2016-04-09;33.8;23.9;16.8;3.8;6.1;4.9;4.4;3.4;1.7;1.1
2016-04-08;33.6;23.8;16.9;3.9;6.2;4.9;4.2;3.4;1.7;1.3
2016-04-08;33.6;23.8;16.9;3.9;6.2;4.9;4.2;3.4;1.7;1.3
2016-04-05;33.3;24.7;16.8;3.9;6.1;4.8;4.3;3.3;1.8;1.1
2016-03-31;32.6;24.8;16.8;3.8;6.0;5.0;4.5;3.4;1.9;1.2
2016-03-30;32.7;24.8;16.7;3.8;6.0;5.0;4.5;3.5;1.9;1.2
2016-03-17;32.8;24.9;16.5;3.9;6.1;4.8;4.5;3.4;2.0;1.2
2016-03-16;32.9;24.6;16.8;4.1;5.9;4.7;4.4;3.4;1.9;1.3
2016-03-11;32.8;24.2;16.9;4.2;6.0;4.9;4.4;3.3;1.9;1.3
2016-03-05;32.6;24.2;17.0;4.3;6.1;4.9;4.3;3.4;1.9;1.2
2016-03-03;32.8;24.1;17.0;4.4;6.0;4.9;4.2;3.5;1.9;1.2
2016-03-01;33.0;23.8;16.9;4.2;6.0;4.9;4.3;3.5;1.9;1.4
2016-02-29;32.9;23.6;17.1;4.2;6.0;4.9;4.3;3.6;1.9;1.4
2016-02-29;32.9;23.6;17.1;4.2;6.0;4.9;4.3;3.6;1.9;1.4
2016-02-26;33.0;24.1;16.9;4.3;5.5;5.0;4.4;3.6;2.0;1.2
2016-02-18;32.9;24.1;16.9;4.1;5.6;5.0;4.3;3.8;2.1;1.0
2016-02-17;32.7;24.7;16.6;4.1;5.5;5.3;4.2;3.6;2.1;1.1
2016-02-11;32.9;24.7;16.5;4.0;5.7;5.0;4.2;3.9;2.0;1.1
2016-02-06;33.0;24.7;16.2;4.0;5.8;5.1;4.1;3.8;2.1;1.2
2016-02-04;33.2;24.3;16.1;3.9;5.9;5.2;4.1;4.0;2.0;1.2
2016-02-01;33.1;24.1;16.4;3.8;6.1;5.1;4.2;4.0;1.9;1.2
2016-02-01;33.1;24.1;16.4;3.8;6.1;5.1;4.2;4.0;1.9;1.2
2016-01-31;33.0;24.0;17.0;3.7;5.9;4.9;4.2;4.1;1.8;1.1
2016-01-28;33.2;23.7;16.8;3.9;5.9;4.7;4.2;4.0;2.0;1.3
2016-01-21;33.4;23.6;16.7;3.9;5.8;4.9;4.5;3.9;2.2;1.1
2016-01-20;32.6;23.8;17.0;4.1;5.8;4.9;4.4;4.2;2.0;1.3
2016-01-15;32.8;23.3;16.8;4.1;5.9;5.1;4.4;4.1;1.8;1.6
2016-01-11;33.3;23.3;16.6;3.9;5.9;5.1;4.4;4.1;1.8;1.5
2016-01-09;33.3;23.1;16.8;3.9;6.1;5.0;4.1;4.2;1.7;1.6
2015-12-31;33.3;22.6;17.4;3.8;6.0;5.1;4.2;4.2;1.9;1.4
2015-12-29;34.2;22.0;17.6;3.7;5.9;5.0;4.0;4.1;1.9;1.4
2015-12-18;34.4;21.6;17.0;3.8;6.4;4.8;4.2;4.4;2.0;1.3
2015-12-16;34.5;21.7;17.0;3.8;6.1;4.8;4.3;4.2;2.0;1.3
2015-12-10;34.3;22.0;17.1;3.8;5.9;4.9;4.3;4.2;1.9;1.2
2015-12-09;34.8;21.7;16.9;3.8;6.0;4.9;4.2;4.1;2.0;1.1
2015-12-07;34.7;21.7;16.6;3.9;6.1;5.0;4.3;4.2;2.0;1.0
2015-12-01;34.9;22.0;16.2;4.0;6.3;5.0;4.3;4.0;2.0;1.2
2015-11-30;35.1;21.9;16.3;4.0;6.3;5.0;4.2;4.0;2.0;1.2
2015-11-26;35.2;21.7;16.1;4.0;6.4;4.9;4.3;4.0;2.0;1.3
2015-11-21;35.1;22.0;15.6;4.0;6.4;5.0;4.5;4.2;1.9;1.2
2015-11-20;35.2;22.3;15.2;4.1;6.3;5.0;4.7;4.1;2.0;1.2
2015-11-19;35.2;22.7;15.0;4.1;6.1;4.9;4.8;4.2;2.0;1.1
2015-11-12;34.9;23.3;14.4;4.2;6.1;5.0;4.8;4.2;1.8;1.3
2015-11-11;35.4;23.4;13.6;4.1;6.2;5.1;4.7;4.2;1.8;1.4
2015-11-07;35.9;23.1;13.2;4.2;6.1;5.3;4.9;4.1;1.9;1.2
2015-11-02;36.1;23.4;12.5;4.2;6.5;5.4;4.8;3.9;1.9;1.2
2015-10-31;35.7;23.3;12.5;4.3;6.6;5.4;5.0;4.0;1.9;1.2
2015-10-28;35.8;23.2;12.3;4.4;6.7;5.4;5.2;4.1;1.9;1.0
2015-10-23;36.5;23.0;11.8;4.2;6.6;5.5;5.2;4.3;1.8;1.1
2015-10-23;36.5;23.0;11.8;4.2;6.6;5.5;5.2;4.3;1.8;1.1
2015-10-16;36.5;23.0;12.0;4.0;6.2;5.6;5.2;4.5;1.7;1.2
2015-10-10;36.9;22.7;11.8;3.9;6.2;5.7;5.3;4.7;1.6;1.2
2015-10-08;36.7;22.6;11.8;3.9;6.3;5.8;5.2;4.6;1.7;1.5
2015-10-05;36.8;22.6;11.9;4.1;6.3;5.6;5.1;4.6;1.7;1.4
2015-10-01;36.5;22.4;12.4;3.9;6.4;5.5;5.1;4.7;1.6;1.4
2015-09-30;36.9;22.5;12.5;4.0;6.1;5.5;5.1;4.6;1.5;1.3
2015-09-28;36.1;23.1;12.4;4.1;6.1;5.4;5.1;4.7;1.6;1.3
2015-09-26;35.6;23.1;12.7;4.2;6.0;5.3;5.1;5.0;1.4;1.5
2015-09-22;35.2;23.6;12.7;4.3;6.2;5.2;5.1;4.7;1.4;1.3
2015-09-05;35.5;23.6;12.5;4.1;6.0;5.2;4.9;4.9;1.4;1.4
2015-09-03;35.5;23.3;12.5;4.3;6.1;5.1;5.1;4.9;1.4;1.7
2015-08-31;35.7;23.4;12.5;4.1;6.0;5.1;4.8;4.8;1.7;1.8
2015-08-28;36.0;23.4;12.8;4.2;5.7;4.8;4.7;4.9;1.7;1.8
2015-08-27;36.6;23.3;12.8;4.2;5.6;4.8;4.6;4.8;1.6;1.6
2015-08-27;36.6;23.3;12.8;4.2;5.6;4.8;4.6;4.8;1.6;1.6
2015-08-23;37.6;23.7;12.7;3.9;5.3;5.0;4.6;4.3;1.5;1.4
2015-08-19;37.3;23.6;12.6;3.5;5.8;5.1;4.3;4.5;1.6;1.8
2015-08-10;37.3;24.5;12.4;3.5;5.6;5.1;4.1;4.4;1.7;1.5
2015-08-08;37.2;24.5;12.8;3.6;5.6;5.2;3.8;4.2;1.6;1.6
2015-07-31;37.8;23.3;12.7;3.8;5.6;5.1;4.2;4.4;1.7;1.4
2015-07-11;38.2;22.5;12.8;3.8;5.3;5.3;4.5;4.4;1.7;1.4
2015-07-10;38.2;22.7;12.7;3.8;5.5;5.1;4.5;4.5;1.5;1.3
2015-07-02;38.0;22.7;13.2;3.7;5.8;5.3;4.1;4.4;1.5;1.2
2015-06-27;38.5;22.6;12.9;3.4;5.7;5.4;4.3;4.5;1.6;1.1
2015-06-22;38.7;22.7;12.0;3.6;5.7;5.4;4.4;4.6;1.5;1.3
2015-06-17;39.1;23.0;11.5;3.5;5.7;5.3;4.5;4.6;1.3;1.2
2015-06-11;38.7;23.1;11.9;3.5;5.7;5.3;4.7;4.2;1.4;1.2
2015-06-06;39.2;22.8;11.7;3.5;5.8;5.3;4.6;4.1;1.5;1.3
2015-06-05;39.1;22.9;11.8;3.5;5.6;5.3;4.6;4.1;1.5;1.5
2015-06-04;39.3;22.8;11.9;3.4;5.6;5.3;4.5;4.1;1.5;1.6
2015-06-02;39.2;23.0;11.9;3.7;5.6;5.2;4.4;4.2;1.4;1.3
2015-05-31;38.9;23.3;12.0;3.5;5.6;5.2;4.5;4.3;1.4;1.2
2015-05-26;38.4;23.6;12.0;3.5;5.8;5.2;4.5;4.2;1.5;1.2
2015-05-14;38.5;23.8;11.7;3.6;5.7;5.3;4.7;4.0;1.5;1.2
2015-05-09;38.5;23.7;11.6;3.7;5.6;5.5;4.9;3.8;1.4;1.4
2015-05-07;38.6;23.8;11.4;3.8;5.7;5.4;4.9;3.9;1.4;1.2
2015-05-06;38.9;23.7;11.1;3.8;5.7;5.5;4.8;3.9;1.4;1.2
2015-05-04;38.3;23.9;11.2;3.8;5.8;5.6;4.8;3.9;1.4;1.3
2015-05-01;38.9;23.4;11.3;3.7;5.6;5.7;4.7;4.0;1.4;1.3
2015-04-30;39.3;22.8;11.2;3.7;5.8;5.7;4.7;4.2;1.4;1.2
2015-04-25;39.8;22.9;11.0;3.7;5.6;5.7;4.9;3.8;1.4;0.9
2015-04-22;40.0;23.1;10.6;3.6;5.7;5.8;4.9;3.9;1.3;0.9
2015-04-16;40.0;23.4;10.4;3.7;5.7;5.4;4.9;3.7;1.5;0.9
2015-04-13;40.6;23.0;10.2;3.8;5.6;5.5;4.9;3.6;1.5;1.0
2015-04-11;40.8;23.0;10.6;3.5;5.9;5.5;4.6;3.5;1.4;1.2
2015-04-01;41.7;22.6;10.4;3.5;5.9;5.6;4.2;3.5;1.5;1.1
2015-03-31;41.7;22.6;10.5;3.6;5.9;5.4;4.3;3.4;1.5;1.1
2015-03-30;41.8;22.7;10.2;3.6;5.9;5.5;4.4;3.3;1.6;1.0
2015-03-26;42.0;22.5;10.3;3.6;5.6;5.7;4.5;3.4;1.4;1.0
2015-03-18;41.8;22.2;10.6;3.6;5.4;5.5;4.6;3.4;1.4;1.1
